,title,content,video_url,summary
256,[미국증시 체크포인트] 제조업 PMI 추가 위축? | 2023.6.23 (금),"제조업 PMI 추가 위축?
1.  제조업-서비스업 PMI 온도차 계속될까
2.  뉴욕 연은 회사채 불황지수

▼디지털리서치보고서 보기▼
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI #FOMC


✨스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=WAxoLnKWf5Q&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=59,"이 영상에서는 ""제조업 PMI 추가 위축?""이라는 제목을 통해 미국의 제조업과 서비스업 PMI의 온도차가 계속될지에 대해 다룹니다. 뉴욕 연은 회사채 불황지수에 대한 내용도 함께 소개합니다. 미국 주식 시장의 동향을 파악하고 싶은 분들에게 유용한 정보를 제공합니다."
257,[미국증시 체크포인트] CB 경기 선행지수 14개월 연속 마이너스? | 2023.6.22 (목),"CB 경기 선행지수 14개월 연속 마이너스?
1.  경제 지표
2.  연준 그리고 BOE

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI #FOMC


✨스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=L9dwkmIA1tw&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=60,"이 영상에서는 ""CB 경기 선행지수 14개월 연속 마이너스?""라는 제목을 통해 미국 경제의 현재 상황을 분석합니다. 주요 내용은 경제 지표와 연준 및 BOE의 역할에 대한 분석입니다. 먼저 경제 지표를 통해 경기 선행지수가 14개월 연속 마이너스를 기록하고 있는 상황을 살펴봅니다. 그리고 연준과 BOE의 정책 방향과 역할에 대해 논의합니다. 이를 통해 미국 경제의 미래를 예측하고 투자 전략을 수립하는 데 도움을 줍니다. 미국 경제와 주식 시장에 관심이 있는 분들에게 유용한 정보를 제공합니다."
258,"[미국증시 체크포인트]파월, 금리 인상 중단 어떻게 설명할까? | 2023.6.21 (수)","파월, 금리 인상 중단 어떻게 설명할까?
1.  페덱스 실적, 레드북
2.  파월의 입

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI #FOMC


✨스마트머니 구독 : https://bit.ly/3lluWtU
주요 순간
모두 보기
미국 서부 항만 컨테이너 선적 규모
0:46
골판지박스 수요
1:31
미국 소매판매와 레드북 지수 추이
2:42
파월의 입
3:41
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=GfyHjx-CQLk&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=61,"이 영상에서는 ""파월, 금리 인상 중단 어떻게 설명할까?""라는 제목을 통해 미국 연방준비제도 이사회 파월 의장의 금리 인상 중단에 대한 발표와 그 영향을 다룹니다. 0:46에서는 미국 서부 항만 컨테이너 선적 규모를, 1:31에서는 골판지박스 수요를, 2:42에서는 미국 소매판매와 레드북 지수 추이를 살펴봅니다. 그리고 3:41에서는 파월의 입을 통해 금리 인상 중단에 대한 발표와 그 영향을 분석합니다. 미국 경제의 다양한 측면을 살펴보고, 금리 인상 중단이 주식 시장과 경제에 미치는 영향을 분석하는 데 도움이 됩니다. 미국 경제와 주식 시장에 관심이 있는 분들에게 유용한 정보를 제공합니다."
259,[미국증시 체크포인트] 매파 불러드의 생각은? | 2023.6.20 (화),"매파 불러드의 생각은?
1.  다시 연준의 입
2.  주간 일정

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI #FOMC


✨스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=KQoE_KiiUSE&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=62,"이 영상에서는 ""매파 불러드의 생각은?""이라는 제목을 통해 미국 연방준비제도(Fed)의 매파적 성향을 가진 불러드 총재의 의견을 다룹니다. 영상에서는 먼저 연준의 입을 주목하며, 주간 일정을 체크합니다. 또한, 영상에서는 주식시장 리뷰와 미 증시 전망, 글로벌 주식시장 변화와 전망에 대한 디지털 리서치 보고서도 제공합니다. 미국 증시와 연준의 정책 방향에 관심이 있는 투자자들에게 유용한 정보를 제공합니다."
260,[미국증시 체크포인트] 점표도 못 믿는 시장 연준 위원들은 무슨얘기를 할까? | 2023.6.16 (금),"오늘밤 주목할 체크포인트
1.  미시간대 소비자 심리 지수  
2.  연준 위원 발언

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI #FOMC


✨스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=bUJe_TLtHrQ&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=63,"이 영상에서는 ""미국증시 체크포인트""라는 제목을 통해 미국 증시와 관련된 주요 이슈들을 다룹니다. 오늘 밤 주목할 체크포인트로는 미시간대 소비자 심리 지수와 연준 위원 발언이 있습니다. 미시간대 소비자 심리 지수는 소비자들의 경기 전망과 소비 동향을 파악하는 데 중요한 지표이며, 연준 위원 발언은 연준의 통화정책 방향을 예측하는 데 도움이 됩니다. 이 영상은 미국 증시에 관심 있는 투자자들에게 유용한 정보를 제공합니다."
261,[미국증시 체크포인트] 다시 경기로 향하는 눈 | 2023.6.15 (목),"오늘밤 주목할 체크포인트
1.  미국 실물 지표
2.  지역 연은 제조업 지표

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI #FOMC


✨스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=UKe6pTUcNzg&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=64,"이 영상에서는 ""다시 경기로 향하는 눈""이라는 제목을 통해 미국 증시의 주요 체크포인트를 다룹니다. 미국 실물 지표와 지역 연은 제조업 지표를 중심으로 살펴봅니다. 이를 통해 미국 경제의 현재 상황과 미래 전망을 파악할 수 있습니다. 또한, 관련 디지털 리서치 보고서를 통해 주식 시장 리뷰와 미 증시 전망, 글로벌 주식 시장 변화와 전망에 대한 정보도 제공합니다. 미국 경제와 주식 시장에 관심이 있는 분들에게 유용한 정보를 제공합니다."
262,[미국증시 체크포인트] FOMC 매파적 동결? 연준의 결정은 | 2023.6.14 (수),"오늘밤 주목할 체크포인트
""FOMC""

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
 https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI #FOMC


✨스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=WC6Q6pgWF-U&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=65,"이 영상에서는 ""FOMC 매파적 동결?""이라는 제목을 통해 미국 연방공개시장위원회(FOMC)의 결정에 주목합니다. 오늘 밤 미국 증시의 주요 체크포인트로 FOMC를 꼽으며, 관련 디지털 리서치 보고서로 주식시장 리뷰와 미 증시 전망, 글로벌 주식시장 변화와 전망을 추천합니다. 이 영상은 미국의 통화정책 방향을 예측하고 투자 전략을 수립하는 데 도움을 줄 수 있습니다. 미국 증시에 관심이 있다면 이 영상을 시청하는 것이 좋습니다."
263,"[미국증시 체크포인트] 'FOMC 가늠자', 5월 CPI 결과 주목 | 2023.6.13 (화) #FOMC #CPI","오늘밤 주목할 체크포인트
""CPI""

미 증시 전망: 0.1%와 0.2%의 차이
무디스(세계 3대 신용평가사), “수요 냉각된다는 분명한 증거 없이 연준 피봇 기대 어려워”

-전일 발표된 뉴욕 연은 1년 후 기대 인플레이션이 2년래 최저 기록
-연준의 금리 인상 압력 경감 및 6월 FOMC 금리 동결 기대 커져 
-금일 발표될 CPI에서 주목할 점! 전월대비 증감율. 시장 예상(+0.1%)보다 높게 나올 경우, 
 물가 우려 커질 수도


[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
 https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #CPI",https://www.youtube.com/watch?v=ocU-9ZvcudY&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=66,"이 영상에서는 ""FOMC 가늠자"", 5월 CPI 결과 주목이라는 제목을 통해 미국의 5월 소비자물가지수(CPI) 발표와 그에 따른 미 증시 전망을 다룹니다. 무디스는 수요가 냉각된다는 분명한 증거 없이 연준의 정책 변화를 기대하기 어렵다고 언급했으며, 전일 발표된 뉴욕 연은의 1년 후 기대 인플레이션은 2년래 최저치를 기록했습니다. 이에 따라 연준의 금리 인상 압력이 경감되고 6월 FOMC에서 금리 동결이 기대되고 있습니다. 금일 발표될 CPI에서는 전월대비 증감율에 주목해야 하며, 시장 예상보다 높게 나올 경우 물가 우려가 커질 수 있습니다. 미국의 경제 지표와 연준의 정책 방향에 관심이 있는 투자자들에게 유용한 정보를 제공합니다."
264,[미국증시 체크포인트] 장단기 기대인플레 엇박자 계속되나 | 2023.6.12 (월),"오늘밤 주목할 체크포인트
1. 뉴욕 연은 소비자 기대 조사
2. 주간 일정

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #공매도 #SNP500


스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=_SCFHQj1ydU&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=67,"이 영상에서는 ""장단기 기대인플레 엇박자 계속되나""라는 제목을 통해 미국 증시의 주요 체크포인트를 다룹니다. 뉴욕 연은 소비자 기대 조사와 주간 일정을 중심으로 내용을 전달합니다. 또한, 관련 디지털 리서치 보고서로 주식시장 리뷰와 미 증시 전망, 글로벌 주식시장 변화와 전망을 제공합니다. 미국 증시의 동향과 전망에 관심이 있는 투자자들에게 유용한 정보를 제공합니다."
265,"[미국증시 체크포인트] 마켓워치 ""S&P 500 약세장 탈출"" ㅣ2023.6.9(금)","오늘밤 주목할 체크포인트
S&P 500 약세장 탈출 & 숏스퀴즈

[시장 코멘트]
-S&P 500 지수, 지난 해 10월 저점 이후 20% 상승하며 ‘기술적’ 강세장 진입
-최근 시장 심리를 나타내는 다양한 지표에서 ‘긍정적’ 신호 나타나. 이에 변동성 지수인
 VIX는 3년래 최저 수준 기록. 다음 주 슈퍼위크 앞두고 금일 4300선 터치 여부 주목

[미국 가계 순자산 2분기 연속 증가]
* 23년 1분기 미국 가계 순자산은 전분기대비 3조 달러 증가한 149조 달러 기록
- 증시 상승에 따른 주식가치 상승(+$2.4조)이 부동산 가치 감소(-$0.62조)를 상쇄
- 다만 전년대비로는 여전히 마이너스(-) 증가율을 보이고 있고, 증시와의 방향성 괴리도 역대급으로 
  벌어져 있는 상황

[Risky, Risk on?]
* 골드만삭스는 공매도 상위 기업들을 지수화 한 ‘GS Most Shorted Rolling Index’를 발표
- 이 지수는 3월 은행위기 전까지 S&P 500 대비 ‘아웃퍼폼’ 했지",https://www.youtube.com/watch?v=AADsOrnmVxQ&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=68,"이 영상에서는 ""S&P 500 약세장 탈출""이라는 제목을 통해 미국 증시의 주요 동향을 살펴봅니다. S&P 500 지수가 지난 해 10월 저점 이후 20% 상승하며 '기술적' 강세장에 진입했으며, 이는 시장 심리를 나타내는 다양한 지표에서 긍정적 신호로 나타나고 있습니다. 또한, 미국 가계 순자산은 23년 1분기에 전분기 대비 3조 달러 증가한 149조 달러를 기록했습니다. 이는 증시 상승에 따른 주식가치 상승이 부동산 가치 감소를 상쇄한 결과입니다. 이러한 긍정적인 신호에도 불구하고, 전년 대비로는 여전히 마이너스 증가율을 보이고 있으며, 증시와의 방향성 괴리도 역대급으로 벌어져 있는 상황입니다. 골드만삭스는 공매도 상위 기업들을 지수화한 'GS Most Shorted Rolling Index'를 발표했는데, 이 지수는 3월 은행위기 전까지 S&P 500 대비 '아웃퍼폼' 했습니다. 미국 증시의 주요 동향을 파악하고 싶다면 이 영상을 시청하는 것이 좋습니다."
266,"[미국증시 체크포인트] 미국 증시, 중소형주 강세... 러셀 2000 상승세 지속될까? | 2023.6.8 (목)","오늘밤 주목할 체크포인트
러셀 2000 강세 의미&미국 영구실업자 증가율(고용보고서 내)

[시장 코멘트]
최근 시장은 연내 금리인하 기대감이 낮아지면서 빅테크 중심의 차익 매물
출회. 반면 노동시장 강세 영향으로 경기침체 우려 낮아지며 중소형주 단기
상승 랠리 이어지는 중. 그러나 이 또한 일부 시총 비중 높은 종목 쏠림 심화

[노동시장의 이중성]
- 기관 대상 5월 비농업취업자수는 시장 예상을 크게 상회했지만, 가계 대상 실업률 및 노동시장
  세부 지표는 악화되는 모습
- 그 중 영구실업자 증가세가 눈에 띄게 나타나. 5월기준, 과거 경기침체 진입했던 수준까지 올라
 *미국 고용보고서 노동부(BLS)가 기관과 가계를 대상으로 설문조사를 실시해 발표

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※",https://www.youtube.com/watch?v=eHJ0fH_jQaQ&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=69,"이 영상에서는 ""미국 증시, 중소형주 강세... 러셀 2000 상승세 지속될까?""라는 제목을 통해 미국 증시에서 중소형주 중심의 러셀 2000 지수의 상승세가 지속될 가능성을 분석합니다. 최근 미국 증시는 금리 인하 기대감이 낮아지면서 빅테크 중심의 차익 매물이 출회되는 반면, 노동 시장 강세로 경기 침체 우려가 낮아지며 중소형주 단기 상승 랠리가 이어지고 있습니다. 그러나 이 또한 일부 시총 비중 높은 종목 쏠림이 심화되고 있습니다.

5월 비농업취업자수는 시장 예상을 크게 상회했지만 가계 대상 실업률 및 노동시장 세부 지표는 악화되는 모습을 보이고 있으며, 영구실업자 증가세가 과거 경기침체 진입했던 수준까지 오른 것으로 나타났습니다. 미국 고용보고서는 노동부(BLS)가 기관과 가계를 대상으로 설문조사를 실시해 발표합니다.

미국 증시의 중소형주와 노동시장의 이중성을 중심으로 미국 증시의 동향을 파악하고 싶은 투자자들에게 유용한 정보를 제공합니다."
267,"[미국증시 체크포인트] 중고차 가격지수, 미국 물가 상승 주범? 무역수지와 중고차 가격지수 체크| 2023.6.7 (수)","오늘밤 주목할 경제지표!
무역수지와 중고차 가격지수

-GDPNow에 따르면 , 2 분기 경제성장률 항목별 기여도에서 순수출이 지난
 5 월말 마이너스 로 전환하며 상당한 하방 경향을 보여 . 최근 들어 수출은 감소하고 수입은 증가하며  무역수지 적자폭 점차 확대하는 모습
- 맨하임 중고차 가격지수 발표 예정, 중고차 가격 하락 지속 예상

[▼디지털리서치보고서 보기▼]
[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #무역수지 #맨하임중고차 #물가


스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서",https://www.youtube.com/watch?v=Mt5UIFju8Wg&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=70,"이 영상에서는 ""무역수지와 중고차 가격지수""라는 제목을 통해 미국의 무역수지와 중고차 가격지수에 대해 다룹니다. 영상에서는 GDPNow에 따라 2분기 경제성장률 항목별 기여도에서 순수출이 지난 5월 말 마이너스로 전환하며 상당한 하방 경향을 보인다는 것을 지적합니다. 최근 들어 수출은 감소하고 수입은 증가하며 무역수지 적자폭이 점차 확대되는 모습을 보이고 있습니다. 더불어, 맨하임 중고차 가격지수 발표 예정이며 중고차 가격 하락이 지속될 것으로 예상됩니다. 미국의 경제 상황과 중고차 시장에 관심이 있다면 이 영상을 시청하는 것이 유용합니다."
268,[미국증시 체크포인트]애플은 WWDC23에서 무엇을 보여줄까?| 2023.6.5 (월),"오늘 밤 주목할 경제지표! 
1. 사우디 감산
2. 고WWDC23


▼디지털리서치보고서 보기▼

[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #유로존 #AI #실리콘밸리


스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=gd_6kQTLnjQ&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=71,"이 영상에서는 ""애플은 WWDC23에서 무엇을 보여줄까?""라는 제목으로 애플의 WWDC23 행사에 대한 기대감을 다룹니다. 오늘 밤 주목할 경제 지표로 사우디의 감산과 WWDC23을 제시하며, 이 행사에서 애플이 어떤 새로운 기술과 제품을 선보일지에 대한 예측과 분석을 제공합니다. 애플의 신제품과 기술에 대한 정보를 얻고 싶다면 이 영상을 시청하는 것이 유용합니다."
269,"[미국증시 체크포인트] 고용보고서, 이번에도 서프라이즈?| 2023.6.2 (금)","오늘 밤 주목할 경제지표! 
1. MS·애플 '사상 최고가' 도전?
2. 고용보고서


▼디지털리서치보고서 보기▼

[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #유로존 #AI #실리콘밸리


스마트머니 구독 : https://bit.ly/3lluWtU
주요 순간
모두 보기
애플 주가추이
0:35
마이크로소프트 주가추이
0:55
나스닥, 조정기 근접?
1:58
고용비용과 근원 PCE 불가 상관 관계
3:05
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=8aEk80V4VHE&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=72,"이 영상에서는 ""고용보고서, 이번에도 서프라이즈?""라는 제목을 통해 미국 고용보고서 발표를 앞두고 주목해야 할 주요 사항들을 살펴봅니다. 0:35에서는 애플의 주가 추이를, 0:55에서는 마이크로소프트의 주가 추이를 분석합니다. 1:58에서는 나스닥의 조정 가능성을 살펴보고, 3:05에서는 고용비용과 근원 PCE의 상관관계를 분석합니다. 이 영상은 미국 주식 시장의 주요 동향과 경제 지표를 이해하는 데 도움을 줍니다. 미국 주식 투자에 관심이 있다면 이 영상을 시청하는 것이 유용합니다."
270,"[미국증시 체크포인트] 엔비디아, 반등할까?| 2023.6.1 (목)","오늘 밤 주목할 경제지표! 
1. 차익 실현?
2. 경제 지표


▼디지털리서치보고서 보기▼

[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #유로존 #AI #실리콘밸리


스마트머니 구독 : https://bit.ly/3lluWtU
주요 순간
모두 보기
엔비디아 밸류에이션 논란
0:25
엔비디아 주가차트
1:46
ISM 제조업 지수
4:31
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=oxbLGRcKSHA&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=73,"이 영상에서는 ""미국증시 체크포인트""라는 제목을 통해 미국 주식 시장의 주요 이슈를 다룹니다. 첫 번째로 엔비디아의 반등 가능성을 살펴봅니다. 0:25에서는 엔비디아의 밸류에이션 논란을 다루고, 1:46에서는 엔비디아의 주가 차트를 분석합니다. 두 번째로 주목할 경제 지표인 ISM 제조업 지수를 4:31에서 소개합니다. 미국 주식 시장에 관심이 있는 투자자들에게 유용한 정보를 제공합니다."
271,[미국증시 체크포인트] JOLTs · 베이지북 이건 꼭 보자!,"오늘 밤 주목할 경제지표! 
1. 고용 상황
2. 신용 여건


▼디지털리서치보고서 보기▼

[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...


※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #미국증시 #유로존 #AI #실리콘밸리


스마트머니 구독 : https://bit.ly/3lluWtU
주요 순간
모두 보기
미국 기업 규모별 구인건수 추이
0:28
미국 구인 배율 추이
1:10
신용 여건
2:04
유로존 주요국 CPI 추이
2:51
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=hYVtCP5J3ro&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=74,"이 영상에서는 ""JOLTs · 베이지북 이건 꼭 보자!""라는 제목을 통해 미국의 고용 상황과 신용 여건에 대한 주요 경제 지표를 다룹니다. 0:28에서는 미국 기업 규모별 구인건수 추이를 살펴보고, 1:10에서는 미국 구인 배율 추이를 분석합니다. 2:04에서는 신용 여건에 대해 다루고, 2:51에서는 유로존 주요국 CPI 추이를 살펴봅니다. 이 영상은 미국 경제의 현재 상황을 파악하고 투자 결정을 내리는 데 유용한 정보를 제공합니다. 미국 경제의 현황을 알고 싶다면 이 영상을 시청하는 것이 좋습니다."
272,"[미국증시 체크포인트] 부채한도 협상, 그 다음은..?","오늘 밤 주목할 경제지표! 
1. 엔비디아, '$1조 클럽' 갈까
2. 부채한도 협상, 그 다음은..?


▼디지털리서치보고서 보기▼

[주식시장 리뷰와 미 증시 전망]
https://securities.miraeasset.com/bbs...

[글로벌 주식시장 변화와 전망]
https://securities.miraeasset.com/bbs...

※ 보고서가 열리지 않는 경우, 다른 브라우저로 열어보시기 바랍니다.(인터넷 익스플로어, 크롬)

※ 스마트머니 채널을 구독하시면 실시간 방송 알림을 받아 보실 수 있습니다.

#오늘밤미국증시체크포인트 #엔비디아 #부채한도협상 #부채한도
#바이든


스마트머니 구독 : https://bit.ly/3lluWtU
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
미래에셋 스마트머니
구독자 149만명
동영상
정보
페이스북
간략히",https://www.youtube.com/watch?v=noomv6ohsc0&list=PL1-YXgQy7nWyMYl6moUJR-Ux9GkQd0WSy&index=75,
